file,player_id,cluster,archetype
003233935835007025322_0353728803.dem,P05327,3,Budget Headshotter
003233935835007025322_0353728803.dem,P07089,0,Utility Support
003233935835007025322_0353728803.dem,P10396,0,Utility Support
003233940748449611935_1239597798.dem,P05050,1,Heavy-Weapon Anchor
003233940748449611935_1239597798.dem,P00259,3,Budget Headshotter
003233940748449611935_1239597798.dem,P10657,2,Star Fragger
003233940748449611935_1239597798.dem,P08991,2,Star Fragger
003233940748449611935_1239597798.dem,P04300,2,Star Fragger
003233940748449611935_1239597798.dem,P07027,3,Budget Headshotter
003233940748449611935_1239597798.dem,P01071,1,Heavy-Weapon Anchor
003233940748449611935_1239597798.dem,P08829,3,Budget Headshotter
003233940748449611935_1239597798.dem,P04227,3,Budget Headshotter
003233940748449611935_1239597798.dem,P03827,2,Star Fragger
003233943548768289034_1109703235.dem,P00969,3,Budget Headshotter
003233943548768289034_1109703235.dem,P03190,0,Utility Support
003233943548768289034_1109703235.dem,P07223,3,Budget Headshotter
003233943548768289034_1109703235.dem,P01316,0,Utility Support
003233943548768289034_1109703235.dem,P00618,0,Utility Support
003233943548768289034_1109703235.dem,P03974,2,Star Fragger
003233943548768289034_1109703235.dem,P07077,1,Heavy-Weapon Anchor
003233943548768289034_1109703235.dem,P05637,3,Budget Headshotter
003233943548768289034_1109703235.dem,P09298,1,Heavy-Weapon Anchor
003233943548768289034_1109703235.dem,P02369,3,Budget Headshotter
003233953109365489856_0612222886.dem,P03190,0,Utility Support
003233953109365489856_0612222886.dem,P08042,1,Heavy-Weapon Anchor
003233953109365489856_0612222886.dem,P00539,0,Utility Support
003233953109365489856_0612222886.dem,P08575,3,Budget Headshotter
003233953109365489856_0612222886.dem,P06030,0,Utility Support
003233953109365489856_0612222886.dem,P07479,1,Heavy-Weapon Anchor
003233953109365489856_0612222886.dem,P01823,1,Heavy-Weapon Anchor
003233953109365489856_0612222886.dem,P00662,2,Star Fragger
003233953109365489856_0612222886.dem,P10193,0,Utility Support
003233953109365489856_0612222886.dem,P05103,3,Budget Headshotter
003233958254736310488_0357761464.dem,P01311,0,Utility Support
003233958254736310488_0357761464.dem,P07278,1,Heavy-Weapon Anchor
003233958254736310488_0357761464.dem,P10675,1,Heavy-Weapon Anchor
003233958254736310488_0357761464.dem,P08359,3,Budget Headshotter
003233958254736310488_0357761464.dem,P09564,2,Star Fragger
003233958254736310488_0357761464.dem,P02970,3,Budget Headshotter
003233958254736310488_0357761464.dem,P09815,3,Budget Headshotter
003233958254736310488_0357761464.dem,P05498,2,Star Fragger
003233958254736310488_0357761464.dem,P01227,3,Budget Headshotter
003233958254736310488_0357761464.dem,P07839,1,Heavy-Weapon Anchor
003233959427262382161_1442000647.dem,P06753,3,Budget Headshotter
003233959427262382161_1442000647.dem,P03190,2,Star Fragger
003233959427262382161_1442000647.dem,P08813,1,Heavy-Weapon Anchor
003233959427262382161_1442000647.dem,P02771,3,Budget Headshotter
003233959427262382161_1442000647.dem,P06030,2,Star Fragger
003233959427262382161_1442000647.dem,P05293,3,Budget Headshotter
003233959427262382161_1442000647.dem,P01849,3,Budget Headshotter
003233959427262382161_1442000647.dem,P01823,0,Utility Support
003233959427262382161_1442000647.dem,P02912,3,Budget Headshotter
003233959427262382161_1442000647.dem,P10193,0,Utility Support
003233964256953106464_0331711948.dem,P08193,3,Budget Headshotter
003233964256953106464_0331711948.dem,P05818,3,Budget Headshotter
003233964256953106464_0331711948.dem,P09044,3,Budget Headshotter
003233964256953106464_0331711948.dem,P01332,1,Heavy-Weapon Anchor
003233964256953106464_0331711948.dem,P00583,3,Budget Headshotter
003233964256953106464_0331711948.dem,P04106,1,Heavy-Weapon Anchor
003233964256953106464_0331711948.dem,P04280,3,Budget Headshotter
003233964256953106464_0331711948.dem,P09556,2,Star Fragger
003233964256953106464_0331711948.dem,P08371,2,Star Fragger
003233964256953106464_0331711948.dem,P04590,2,Star Fragger
003233967415901552979_1894714154.dem,P03190,1,Heavy-Weapon Anchor
003233967415901552979_1894714154.dem,P10407,1,Heavy-Weapon Anchor
003233967415901552979_1894714154.dem,P06030,2,Star Fragger
003233967415901552979_1894714154.dem,P00487,1,Heavy-Weapon Anchor
003233967415901552979_1894714154.dem,P08832,1,Heavy-Weapon Anchor
003233967415901552979_1894714154.dem,P01823,1,Heavy-Weapon Anchor
003233967415901552979_1894714154.dem,P03912,0,Utility Support
003233967415901552979_1894714154.dem,P03338,2,Star Fragger
003233967415901552979_1894714154.dem,P10193,0,Utility Support
003233967415901552979_1894714154.dem,P04768,0,Utility Support
003233973484690342219_1912596858.dem,P10908,3,Budget Headshotter
003233973484690342219_1912596858.dem,P05145,2,Star Fragger
003233973484690342219_1912596858.dem,P02942,0,Utility Support
003233973484690342219_1912596858.dem,P10008,1,Heavy-Weapon Anchor
003233973484690342219_1912596858.dem,P02113,0,Utility Support
003233973484690342219_1912596858.dem,P05226,0,Utility Support
003233973484690342219_1912596858.dem,P10683,3,Budget Headshotter
003233973484690342219_1912596858.dem,P06453,2,Star Fragger
003233973484690342219_1912596858.dem,P03103,2,Star Fragger
003233973484690342219_1912596858.dem,P07707,3,Budget Headshotter
003233973970021646613_0946174282.dem,P03189,3,Budget Headshotter
003233973970021646613_0946174282.dem,P03190,0,Utility Support
003233973970021646613_0946174282.dem,P10269,0,Utility Support
003233973970021646613_0946174282.dem,P05788,0,Utility Support
003233973970021646613_0946174282.dem,P06030,2,Star Fragger
003233973970021646613_0946174282.dem,P01823,0,Utility Support
003233973970021646613_0946174282.dem,P08125,1,Heavy-Weapon Anchor
003233973970021646613_0946174282.dem,P08662,1,Heavy-Weapon Anchor
003233973970021646613_0946174282.dem,P01640,3,Budget Headshotter
003233973970021646613_0946174282.dem,P10193,3,Budget Headshotter
003233975919936798908_1466375810.dem,P07195,1,Heavy-Weapon Anchor
003233975919936798908_1466375810.dem,P02591,3,Budget Headshotter
003233975919936798908_1466375810.dem,P07289,3,Budget Headshotter
003233975919936798908_1466375810.dem,P04959,0,Utility Support
003233975919936798908_1466375810.dem,P06405,2,Star Fragger
003233975919936798908_1466375810.dem,P04630,1,Heavy-Weapon Anchor
003233975919936798908_1466375810.dem,P08758,2,Star Fragger
003233975919936798908_1466375810.dem,P01859,2,Star Fragger
003233975919936798908_1466375810.dem,P02158,2,Star Fragger
003233975919936798908_1466375810.dem,P04129,3,Budget Headshotter
003233975969328922760_1171913088.dem,P01067,1,Heavy-Weapon Anchor
003233975969328922760_1171913088.dem,P00238,1,Heavy-Weapon Anchor
003233975969328922760_1171913088.dem,P00467,2,Star Fragger
003233975969328922760_1171913088.dem,P08231,0,Utility Support
003233975969328922760_1171913088.dem,P00611,1,Heavy-Weapon Anchor
003233975969328922760_1171913088.dem,P02001,0,Utility Support
003233975969328922760_1171913088.dem,P07723,3,Budget Headshotter
003233975969328922760_1171913088.dem,P06320,1,Heavy-Weapon Anchor
003233975969328922760_1171913088.dem,P04158,1,Heavy-Weapon Anchor
003233975969328922760_1171913088.dem,P06027,0,Utility Support
003233977036628295841_0694710501.dem,P06707,0,Utility Support
003233977036628295841_0694710501.dem,P08373,0,Utility Support
003233977036628295841_0694710501.dem,P05389,2,Star Fragger
003233977036628295841_0694710501.dem,P03964,3,Budget Headshotter
003233977036628295841_0694710501.dem,P02314,0,Utility Support
003233977036628295841_0694710501.dem,P04460,3,Budget Headshotter
003233977036628295841_0694710501.dem,P00474,3,Budget Headshotter
003233977036628295841_0694710501.dem,P10723,0,Utility Support
003233977036628295841_0694710501.dem,P02199,3,Budget Headshotter
003233977036628295841_0694710501.dem,P07879,0,Utility Support
003233978264988942621_0134447747.dem,P10908,1,Heavy-Weapon Anchor
003233978264988942621_0134447747.dem,P04585,0,Utility Support
003233978264988942621_0134447747.dem,P05191,3,Budget Headshotter
003233978264988942621_0134447747.dem,P09582,2,Star Fragger
003233978264988942621_0134447747.dem,P05845,2,Star Fragger
003233978264988942621_0134447747.dem,P02942,0,Utility Support
003233978264988942621_0134447747.dem,P10008,0,Utility Support
003233978264988942621_0134447747.dem,P05882,3,Budget Headshotter
003233978264988942621_0134447747.dem,P10581,3,Budget Headshotter
003233978264988942621_0134447747.dem,P06020,1,Heavy-Weapon Anchor
003233980700235399433_1622346947.dem,P10301,1,Heavy-Weapon Anchor
003233980700235399433_1622346947.dem,P02390,0,Utility Support
003233980700235399433_1622346947.dem,P02671,1,Heavy-Weapon Anchor
003233980700235399433_1622346947.dem,P03717,1,Heavy-Weapon Anchor
003233980700235399433_1622346947.dem,P01175,3,Budget Headshotter
003233980700235399433_1622346947.dem,P09939,3,Budget Headshotter
003233980700235399433_1622346947.dem,P02292,1,Heavy-Weapon Anchor
003233980700235399433_1622346947.dem,P01769,3,Budget Headshotter
003233980700235399433_1622346947.dem,P00129,2,Star Fragger
003233980700235399433_1622346947.dem,P07478,1,Heavy-Weapon Anchor
003233982053150097602_0070387725.dem,P04938,0,Utility Support
003233982053150097602_0070387725.dem,P02095,0,Utility Support
003233982053150097602_0070387725.dem,P04785,1,Heavy-Weapon Anchor
003233982053150097602_0070387725.dem,P09511,3,Budget Headshotter
003233982053150097602_0070387725.dem,P04030,0,Utility Support
003233982053150097602_0070387725.dem,P05219,0,Utility Support
003233982053150097602_0070387725.dem,P03345,0,Utility Support
003233982053150097602_0070387725.dem,P05463,3,Budget Headshotter
003233982053150097602_0070387725.dem,P03156,0,Utility Support
003233982053150097602_0070387725.dem,P08315,3,Budget Headshotter
003233982096099770563_1137711763.dem,P00484,0,Utility Support
003233982096099770563_1137711763.dem,P03190,0,Utility Support
003233982096099770563_1137711763.dem,P01050,0,Utility Support
003233982096099770563_1137711763.dem,P00655,3,Budget Headshotter
003233982096099770563_1137711763.dem,P07173,2,Star Fragger
003233982096099770563_1137711763.dem,P06030,2,Star Fragger
003233982096099770563_1137711763.dem,P01345,1,Heavy-Weapon Anchor
003233982096099770563_1137711763.dem,P00584,1,Heavy-Weapon Anchor
003233982096099770563_1137711763.dem,P01823,1,Heavy-Weapon Anchor
003233982096099770563_1137711763.dem,P10193,1,Heavy-Weapon Anchor
003233982598610944155_0712373019.dem,P01067,3,Budget Headshotter
003233982598610944155_0712373019.dem,P00238,0,Utility Support
003233982598610944155_0712373019.dem,P00467,0,Utility Support
003233982598610944155_0712373019.dem,P06386,3,Budget Headshotter
003233982598610944155_0712373019.dem,P08330,0,Utility Support
003233982598610944155_0712373019.dem,P08231,1,Heavy-Weapon Anchor
003233982598610944155_0712373019.dem,P07723,2,Star Fragger
003233982598610944155_0712373019.dem,P03188,0,Utility Support
003233982598610944155_0712373019.dem,P00080,1,Heavy-Weapon Anchor
003233982598610944155_0712373019.dem,P10121,3,Budget Headshotter
003233982753229766877_1399866298.dem,P06214,0,Utility Support
003233982753229766877_1399866298.dem,P06175,3,Budget Headshotter
003233982753229766877_1399866298.dem,P06634,1,Heavy-Weapon Anchor
003233982753229766877_1399866298.dem,P01733,3,Budget Headshotter
003233982753229766877_1399866298.dem,P05560,2,Star Fragger
003233982753229766877_1399866298.dem,P04639,1,Heavy-Weapon Anchor
003233982753229766877_1399866298.dem,P08170,2,Star Fragger
003233982753229766877_1399866298.dem,P04338,3,Budget Headshotter
003233982753229766877_1399866298.dem,P10478,2,Star Fragger
003233982753229766877_1399866298.dem,P06931,3,Budget Headshotter
003233984570000933172_1634163092.dem,P10908,1,Heavy-Weapon Anchor
003233984570000933172_1634163092.dem,P06331,2,Star Fragger
003233984570000933172_1634163092.dem,P02942,0,Utility Support
003233984570000933172_1634163092.dem,P10008,0,Utility Support
003233984570000933172_1634163092.dem,P00216,0,Utility Support
003233984570000933172_1634163092.dem,P03658,2,Star Fragger
003233984570000933172_1634163092.dem,P10059,1,Heavy-Weapon Anchor
003233984570000933172_1634163092.dem,P00927,1,Heavy-Weapon Anchor
003233984570000933172_1634163092.dem,P02434,1,Heavy-Weapon Anchor
003233984570000933172_1634163092.dem,P04969,3,Budget Headshotter
003233987149128794268_1285313010.dem,P01067,1,Heavy-Weapon Anchor
003233987149128794268_1285313010.dem,P00238,0,Utility Support
003233987149128794268_1285313010.dem,P00467,0,Utility Support
003233987149128794268_1285313010.dem,P02117,3,Budget Headshotter
003233987149128794268_1285313010.dem,P03455,3,Budget Headshotter
003233987149128794268_1285313010.dem,P08231,0,Utility Support
003233987149128794268_1285313010.dem,P02088,1,Heavy-Weapon Anchor
003233987149128794268_1285313010.dem,P09334,1,Heavy-Weapon Anchor
003233987149128794268_1285313010.dem,P07723,2,Star Fragger
003233987149128794268_1285313010.dem,P02943,0,Utility Support
003233987947992711336_0284269618.dem,P08182,2,Star Fragger
003233987947992711336_0284269618.dem,P06478,0,Utility Support
003233987947992711336_0284269618.dem,P07997,0,Utility Support
003233987947992711336_0284269618.dem,P09373,2,Star Fragger
003233987947992711336_0284269618.dem,P04587,3,Budget Headshotter
003233987947992711336_0284269618.dem,P02684,0,Utility Support
003233987947992711336_0284269618.dem,P05482,1,Heavy-Weapon Anchor
003233987947992711336_0284269618.dem,P07683,3,Budget Headshotter
003233987947992711336_0284269618.dem,P03263,1,Heavy-Weapon Anchor
003233987947992711336_0284269618.dem,P08878,3,Budget Headshotter
003233990501350768871_1629342677.dem,P04499,1,Heavy-Weapon Anchor
003233990501350768871_1629342677.dem,P04097,0,Utility Support
003233990501350768871_1629342677.dem,P00334,1,Heavy-Weapon Anchor
003233990501350768871_1629342677.dem,P01649,1,Heavy-Weapon Anchor
003233990501350768871_1629342677.dem,P09701,2,Star Fragger
003233990501350768871_1629342677.dem,P01347,1,Heavy-Weapon Anchor
003233990501350768871_1629342677.dem,P10468,3,Budget Headshotter
003233990501350768871_1629342677.dem,P10793,3,Budget Headshotter
003233990501350768871_1629342677.dem,P05611,2,Star Fragger
003233990501350768871_1629342677.dem,P07682,3,Budget Headshotter
003233993782705782786_1933604127.dem,P01067,0,Utility Support
003233993782705782786_1933604127.dem,P00467,0,Utility Support
003233993782705782786_1933604127.dem,P04647,0,Utility Support
003233993782705782786_1933604127.dem,P05109,0,Utility Support
003233993782705782786_1933604127.dem,P08095,1,Heavy-Weapon Anchor
003233993782705782786_1933604127.dem,P08231,0,Utility Support
003233993782705782786_1933604127.dem,P07723,2,Star Fragger
003233993782705782786_1933604127.dem,P03225,3,Budget Headshotter
003233993782705782786_1933604127.dem,P00296,3,Budget Headshotter
003233993782705782786_1933604127.dem,P04701,1,Heavy-Weapon Anchor
003233996155675213877_1078135645.dem,P02879,2,Star Fragger
003233996155675213877_1078135645.dem,P00488,3,Budget Headshotter
003233996155675213877_1078135645.dem,P10607,3,Budget Headshotter
003233996155675213877_1078135645.dem,P03938,0,Utility Support
003233996155675213877_1078135645.dem,P10220,3,Budget Headshotter
003233996155675213877_1078135645.dem,P08691,1,Heavy-Weapon Anchor
003233996155675213877_1078135645.dem,P04703,2,Star Fragger
003233996155675213877_1078135645.dem,P08987,0,Utility Support
003233996155675213877_1078135645.dem,P02892,0,Utility Support
003233996155675213877_1078135645.dem,P02318,1,Heavy-Weapon Anchor
003234010200218271850_1739459653.dem,P05732,3,Budget Headshotter
003234010200218271850_1739459653.dem,P00310,1,Heavy-Weapon Anchor
003234010200218271850_1739459653.dem,P10797,3,Budget Headshotter
003234010200218271850_1739459653.dem,P08137,0,Utility Support
003234010200218271850_1739459653.dem,P05921,1,Heavy-Weapon Anchor
003234010200218271850_1739459653.dem,P06567,1,Heavy-Weapon Anchor
003234010200218271850_1739459653.dem,P03852,2,Star Fragger
003234010200218271850_1739459653.dem,P01364,2,Star Fragger
003234010200218271850_1739459653.dem,P05113,3,Budget Headshotter
003234010200218271850_1739459653.dem,P01016,2,Star Fragger
003234012169460776985_0977969417.dem,P03601,0,Utility Support
003234012169460776985_0977969417.dem,P06723,1,Heavy-Weapon Anchor
003234012169460776985_0977969417.dem,P09955,3,Budget Headshotter
003234012169460776985_0977969417.dem,P04376,3,Budget Headshotter
003234012169460776985_0977969417.dem,P07995,2,Star Fragger
003234012169460776985_0977969417.dem,P06657,0,Utility Support
003234012169460776985_0977969417.dem,P10156,1,Heavy-Weapon Anchor
003234012169460776985_0977969417.dem,P02068,0,Utility Support
003234012169460776985_0977969417.dem,P05392,3,Budget Headshotter
003234012169460776985_0977969417.dem,P03820,0,Utility Support
003234012457223585837_0908175147.dem,P04993,0,Utility Support
003234012457223585837_0908175147.dem,P00966,2,Star Fragger
003234012457223585837_0908175147.dem,P09649,3,Budget Headshotter
003234012457223585837_0908175147.dem,P03355,1,Heavy-Weapon Anchor
003234012457223585837_0908175147.dem,P02469,3,Budget Headshotter
003234012457223585837_0908175147.dem,P08211,1,Heavy-Weapon Anchor
003234012457223585837_0908175147.dem,P00451,1,Heavy-Weapon Anchor
003234012457223585837_0908175147.dem,P05057,1,Heavy-Weapon Anchor
003234012457223585837_0908175147.dem,P01487,1,Heavy-Weapon Anchor
003234012457223585837_0908175147.dem,P01638,2,Star Fragger
003234019352793579600_0281157349.dem,P02597,1,Heavy-Weapon Anchor
003234019352793579600_0281157349.dem,P04993,2,Star Fragger
003234019352793579600_0281157349.dem,P02839,1,Heavy-Weapon Anchor
003234019352793579600_0281157349.dem,P01457,0,Utility Support
003234019352793579600_0281157349.dem,P05518,0,Utility Support
003234019352793579600_0281157349.dem,P01104,3,Budget Headshotter
003234019352793579600_0281157349.dem,P00451,1,Heavy-Weapon Anchor
003234019352793579600_0281157349.dem,P10587,3,Budget Headshotter
003234019352793579600_0281157349.dem,P06211,1,Heavy-Weapon Anchor
003234019352793579600_0281157349.dem,P01482,1,Heavy-Weapon Anchor
003234029241955778587_1126320002.dem,P04993,3,Budget Headshotter
003234029241955778587_1126320002.dem,P00109,1,Heavy-Weapon Anchor
003234029241955778587_1126320002.dem,P07103,3,Budget Headshotter
003234029241955778587_1126320002.dem,P10333,0,Utility Support
003234029241955778587_1126320002.dem,P09872,2,Star Fragger
003234029241955778587_1126320002.dem,P08324,0,Utility Support
003234029241955778587_1126320002.dem,P08894,0,Utility Support
003234029241955778587_1126320002.dem,P05086,1,Heavy-Weapon Anchor
003234029241955778587_1126320002.dem,P05978,1,Heavy-Weapon Anchor
003234029241955778587_1126320002.dem,P08467,2,Star Fragger
003234029858283585541_1346003224.dem,P00786,1,Heavy-Weapon Anchor
003234029858283585541_1346003224.dem,P08610,1,Heavy-Weapon Anchor
003234029858283585541_1346003224.dem,P04163,2,Star Fragger
003234029858283585541_1346003224.dem,P04152,1,Heavy-Weapon Anchor
003234029858283585541_1346003224.dem,P07005,0,Utility Support
003234029858283585541_1346003224.dem,P05431,2,Star Fragger
003234029858283585541_1346003224.dem,P08399,3,Budget Headshotter
003234029858283585541_1346003224.dem,P07137,0,Utility Support
003234029858283585541_1346003224.dem,P10632,1,Heavy-Weapon Anchor
003234029858283585541_1346003224.dem,P07411,3,Budget Headshotter
003234035370874109992_0634340761.dem,P09820,3,Budget Headshotter
003234035370874109992_0634340761.dem,P05774,3,Budget Headshotter
003234035370874109992_0634340761.dem,P04739,3,Budget Headshotter
003234035370874109992_0634340761.dem,P00568,3,Budget Headshotter
003234035370874109992_0634340761.dem,P00189,0,Utility Support
003234035370874109992_0634340761.dem,P04817,0,Utility Support
003234035370874109992_0634340761.dem,P04507,0,Utility Support
003234035370874109992_0634340761.dem,P03120,2,Star Fragger
003234035370874109992_0634340761.dem,P05087,0,Utility Support
003234035370874109992_0634340761.dem,P02846,3,Budget Headshotter
003234039861262417997_0503114681.dem,P00237,3,Budget Headshotter
003234039861262417997_0503114681.dem,P05223,1,Heavy-Weapon Anchor
003234039861262417997_0503114681.dem,P10306,0,Utility Support
003234039861262417997_0503114681.dem,P02941,1,Heavy-Weapon Anchor
003234039861262417997_0503114681.dem,P02277,0,Utility Support
003234039861262417997_0503114681.dem,P01280,1,Heavy-Weapon Anchor
003234039861262417997_0503114681.dem,P08513,0,Utility Support
003234039861262417997_0503114681.dem,P04958,3,Budget Headshotter
003234039861262417997_0503114681.dem,P10803,1,Heavy-Weapon Anchor
003234039861262417997_0503114681.dem,P03347,3,Budget Headshotter
003234043578556612714_0358472499.dem,P02063,3,Budget Headshotter
003234043578556612714_0358472499.dem,P09202,0,Utility Support
003234043578556612714_0358472499.dem,P06551,1,Heavy-Weapon Anchor
003234043578556612714_0358472499.dem,P08381,1,Heavy-Weapon Anchor
003234043578556612714_0358472499.dem,P08266,0,Utility Support
003234043578556612714_0358472499.dem,P08271,2,Star Fragger
003234043578556612714_0358472499.dem,P00957,1,Heavy-Weapon Anchor
003234043578556612714_0358472499.dem,P10718,1,Heavy-Weapon Anchor
003234043578556612714_0358472499.dem,P03796,1,Heavy-Weapon Anchor
003234043578556612714_0358472499.dem,P00810,1,Heavy-Weapon Anchor
003234058945949597753_1700458905.dem,P06996,3,Budget Headshotter
003234058945949597753_1700458905.dem,P07638,3,Budget Headshotter
003234058945949597753_1700458905.dem,P08991,0,Utility Support
003234058945949597753_1700458905.dem,P07874,0,Utility Support
003234058945949597753_1700458905.dem,P01355,1,Heavy-Weapon Anchor
003234058945949597753_1700458905.dem,P02370,0,Utility Support
003234058945949597753_1700458905.dem,P03105,3,Budget Headshotter
003234058945949597753_1700458905.dem,P09614,0,Utility Support
003234058945949597753_1700458905.dem,P05939,2,Star Fragger
003234058945949597753_1700458905.dem,P08316,0,Utility Support
003234064009716039724_1235448561.dem,P08696,1,Heavy-Weapon Anchor
003234064009716039724_1235448561.dem,P03563,3,Budget Headshotter
003234064009716039724_1235448561.dem,P08991,2,Star Fragger
003234064009716039724_1235448561.dem,P08824,0,Utility Support
003234064009716039724_1235448561.dem,P10249,3,Budget Headshotter
003234064009716039724_1235448561.dem,P09291,1,Heavy-Weapon Anchor
003234064009716039724_1235448561.dem,P02391,0,Utility Support
003234064009716039724_1235448561.dem,P07470,0,Utility Support
003234064009716039724_1235448561.dem,P03777,1,Heavy-Weapon Anchor
003234064009716039724_1235448561.dem,P02646,3,Budget Headshotter
003234076269700186217_1522657511.dem,P10507,1,Heavy-Weapon Anchor
003234076269700186217_1522657511.dem,P08850,2,Star Fragger
003234076269700186217_1522657511.dem,P10332,2,Star Fragger
003234076269700186217_1522657511.dem,P03356,2,Star Fragger
003234076269700186217_1522657511.dem,P06143,3,Budget Headshotter
003234076269700186217_1522657511.dem,P00297,1,Heavy-Weapon Anchor
003234076269700186217_1522657511.dem,P00307,1,Heavy-Weapon Anchor
003234079894652583938_1559780213.dem,P01924,1,Heavy-Weapon Anchor
003234079894652583938_1559780213.dem,P10890,3,Budget Headshotter
003234079894652583938_1559780213.dem,P02713,3,Budget Headshotter
003234079894652583938_1559780213.dem,P08991,2,Star Fragger
003234079894652583938_1559780213.dem,P05855,3,Budget Headshotter
003234079894652583938_1559780213.dem,P06193,1,Heavy-Weapon Anchor
003234079894652583938_1559780213.dem,P02832,0,Utility Support
003234079894652583938_1559780213.dem,P09841,2,Star Fragger
003234079894652583938_1559780213.dem,P04975,0,Utility Support
003234079894652583938_1559780213.dem,P02666,2,Star Fragger
003234081782290710655_1483656763.dem,P02312,1,Heavy-Weapon Anchor
003234081782290710655_1483656763.dem,P04870,2,Star Fragger
003234081782290710655_1483656763.dem,P05695,2,Star Fragger
003234081782290710655_1483656763.dem,P08319,1,Heavy-Weapon Anchor
003234081782290710655_1483656763.dem,P06023,3,Budget Headshotter
003234081782290710655_1483656763.dem,P09162,3,Budget Headshotter
003234081782290710655_1483656763.dem,P03356,3,Budget Headshotter
003234081782290710655_1483656763.dem,P06505,3,Budget Headshotter
003234081782290710655_1483656763.dem,P05424,3,Budget Headshotter
003234081782290710655_1483656763.dem,P10873,1,Heavy-Weapon Anchor
003234088918378872967_2088289524.dem,P01990,2,Star Fragger
003234088918378872967_2088289524.dem,P06954,1,Heavy-Weapon Anchor
003234088918378872967_2088289524.dem,P10379,0,Utility Support
003234088918378872967_2088289524.dem,P04392,2,Star Fragger
003234088918378872967_2088289524.dem,P05090,1,Heavy-Weapon Anchor
003234088918378872967_2088289524.dem,P01988,3,Budget Headshotter
003234088918378872967_2088289524.dem,P00947,2,Star Fragger
003234088918378872967_2088289524.dem,P03360,0,Utility Support
003234088918378872967_2088289524.dem,P07390,1,Heavy-Weapon Anchor
003234088918378872967_2088289524.dem,P07494,1,Heavy-Weapon Anchor
003234095279225438338_0625242824.dem,P00154,0,Utility Support
003234095279225438338_0625242824.dem,P03190,1,Heavy-Weapon Anchor
003234095279225438338_0625242824.dem,P09229,2,Star Fragger
003234095279225438338_0625242824.dem,P04229,2,Star Fragger
003234095279225438338_0625242824.dem,P04182,1,Heavy-Weapon Anchor
003234095279225438338_0625242824.dem,P00464,0,Utility Support
003234095279225438338_0625242824.dem,P01105,3,Budget Headshotter
003234095279225438338_0625242824.dem,P01405,3,Budget Headshotter
003234095279225438338_0625242824.dem,P10193,0,Utility Support
003234095279225438338_0625242824.dem,P01436,3,Budget Headshotter
003234102861990199351_1069066587.dem,P08815,3,Budget Headshotter
003234102861990199351_1069066587.dem,P03190,0,Utility Support
003234102861990199351_1069066587.dem,P04595,0,Utility Support
003234102861990199351_1069066587.dem,P08505,2,Star Fragger
003234102861990199351_1069066587.dem,P09565,0,Utility Support
003234102861990199351_1069066587.dem,P09668,1,Heavy-Weapon Anchor
003234102861990199351_1069066587.dem,P05860,0,Utility Support
003234102861990199351_1069066587.dem,P10101,3,Budget Headshotter
003234102861990199351_1069066587.dem,P08398,1,Heavy-Weapon Anchor
003234102861990199351_1069066587.dem,P10193,0,Utility Support
003234103864865063021_1115935543.dem,P08039,1,Heavy-Weapon Anchor
003234103864865063021_1115935543.dem,P09509,1,Heavy-Weapon Anchor
003234103864865063021_1115935543.dem,P00968,1,Heavy-Weapon Anchor
003234103864865063021_1115935543.dem,P05097,3,Budget Headshotter
003234103864865063021_1115935543.dem,P01132,2,Star Fragger
003234103864865063021_1115935543.dem,P09473,3,Budget Headshotter
003234103864865063021_1115935543.dem,P05398,3,Budget Headshotter
003234103864865063021_1115935543.dem,P00358,1,Heavy-Weapon Anchor
003234103864865063021_1115935543.dem,P10314,3,Budget Headshotter
003234103864865063021_1115935543.dem,P03254,1,Heavy-Weapon Anchor
003234108400350527657_0818374816.dem,P06712,3,Budget Headshotter
003234108400350527657_0818374816.dem,P09992,3,Budget Headshotter
003234108400350527657_0818374816.dem,P07877,3,Budget Headshotter
003234108400350527657_0818374816.dem,P04203,3,Budget Headshotter
003234108400350527657_0818374816.dem,P02155,1,Heavy-Weapon Anchor
003234108400350527657_0818374816.dem,P10805,2,Star Fragger
003234108400350527657_0818374816.dem,P07933,2,Star Fragger
003234108400350527657_0818374816.dem,P06208,3,Budget Headshotter
003234108400350527657_0818374816.dem,P02565,1,Heavy-Weapon Anchor
003234108400350527657_0818374816.dem,P05070,2,Star Fragger
003234108879239381017_0120925287.dem,P03190,0,Utility Support
003234108879239381017_0120925287.dem,P06232,3,Budget Headshotter
003234108879239381017_0120925287.dem,P00282,1,Heavy-Weapon Anchor
003234108879239381017_0120925287.dem,P08844,3,Budget Headshotter
003234108879239381017_0120925287.dem,P06030,0,Utility Support
003234108879239381017_0120925287.dem,P10954,3,Budget Headshotter
003234108879239381017_0120925287.dem,P05217,0,Utility Support
003234108879239381017_0120925287.dem,P03032,3,Budget Headshotter
003234108879239381017_0120925287.dem,P10193,0,Utility Support
003234114149164253250_0765173427.dem,P08039,2,Star Fragger
003234114149164253250_0765173427.dem,P09740,1,Heavy-Weapon Anchor
003234114149164253250_0765173427.dem,P09509,1,Heavy-Weapon Anchor
003234114149164253250_0765173427.dem,P01999,0,Utility Support
003234114149164253250_0765173427.dem,P06412,3,Budget Headshotter
003234114149164253250_0765173427.dem,P00764,3,Budget Headshotter
003234114149164253250_0765173427.dem,P01337,1,Heavy-Weapon Anchor
003234114149164253250_0765173427.dem,P03510,3,Budget Headshotter
